1.000000000000000000e+00,  9.847409725189208984e-01,  9.958549737930297852e-01,  9.979367256164550781e-01,  9.896986484527587891e-01,  9.966629743576049805e-01,  9.980472922325134277e-01,  9.972402453422546387e-01,  9.977365732192993164e-01,  9.959163069725036621e-01
9.847409725189208984e-01,  1.000000000000000000e+00,  9.774492979049682617e-01,  9.819076657295227051e-01,  9.890490174293518066e-01,  9.793901443481445312e-01,  9.876806735992431641e-01,  9.916363358497619629e-01,  9.888232946395874023e-01,  9.767131805419921875e-01
1.994077086448669434e+00,  1.961567461490631104e+00,  1.998033463954925537e+00,  1.997266650199890137e+00,  1.971197366714477539e+00,  1.996269047260284424e+00,  1.993279814720153809e+00,  1.990586280822753906e+00,  1.992133796215057373e+00,  1.995645761489868164e+00
9.979367256164550781e-01,  9.819076657295227051e-01,  9.982328414916992188e-01,  1.000000000000000000e+00,  9.876216650009155273e-01,  9.986310005187988281e-01,  9.976390600204467773e-01,  9.964954853057861328e-01,  9.974240064620971680e-01,  9.983583092689514160e-01
9.896986484527587891e-01,  9.890490174293518066e-01,  9.831385612487792969e-01,  9.876216650009155273e-01,  1.000000000000000000e+00,  9.842262864112854004e-01,  9.920800328254699707e-01,  9.939447641372680664e-01,  9.914200901985168457e-01,  9.822292327880859375e-01
9.966629743576049805e-01,  9.793901443481445312e-01,  9.977620244026184082e-01,  9.986310005187988281e-01,  9.842262864112854004e-01,  1.000000000000000000e+00,  9.965505003929138184e-01,  9.946278333663940430e-01,  9.962799549102783203e-01,  9.989019036293029785e-01
2.993615210056304932e+00,  2.954656839370727539e+00,  2.991180300712585449e+00,  2.995275318622589111e+00,  2.967790603637695312e+00,  2.992848157882690430e+00,  2.995911478996276855e+00,  2.992105662822723389e+00,  2.993466317653656006e+00,  2.990072071552276611e+00
2.993208885192871094e+00,  2.959165990352630615e+00,  2.988730072975158691e+00,  2.994148015975952148e+00,  2.969237565994262695e+00,  2.991428256034851074e+00,  2.994149029254913330e+00,  2.993954360485076904e+00,  2.993930339813232422e+00,  2.988333284854888916e+00
1.995673298835754395e+00,  1.970730960369110107e+00,  1.992788672447204590e+00,  1.997424006462097168e+00,  1.979041755199432373e+00,  1.994910955429077148e+00,  1.996384620666503906e+00,  1.995040833950042725e+00,  1.997423946857452393e+00,  1.993557155132293701e+00
9.959163069725036621e-01,  9.767131805419921875e-01,  9.977608919143676758e-01,  9.983583092689514160e-01,  9.822292327880859375e-01,  9.989019036293029785e-01,  9.951860308647155762e-01,  9.932920932769775391e-01,  9.951988458633422852e-01,  1.000000000000000000e+00
9.973610639572143555e-01,  9.807271957397460938e-01,  9.983320832252502441e-01,  9.987649321556091309e-01,  9.865928888320922852e-01,  9.984421730041503906e-01,  9.971482753753662109e-01,  9.958499670028686523e-01,  9.967053532600402832e-01,  9.979691505432128906e-01
9.978258013725280762e-01,  9.846190810203552246e-01,  9.974719882011413574e-01,  9.985584020614624023e-01,  9.883416891098022461e-01,  9.980818033218383789e-01,  9.980448484420776367e-01,  9.970211982727050781e-01,  9.975818395614624023e-01,  9.973816871643066406e-01
9.972708225250244141e-01,  9.806655645370483398e-01,  9.979576468467712402e-01,  9.987152814865112305e-01,  9.862573146820068359e-01,  9.983430504798889160e-01,  9.971145391464233398e-01,  9.954235553741455078e-01,  9.960784912109375000e-01,  9.978951215744018555e-01
9.972543716430664062e-01,  9.806369543075561523e-01,  9.983342289924621582e-01,  9.987356662750244141e-01,  9.850499629974365234e-01,  9.985392093658447266e-01,  9.965708255767822266e-01,  9.951965212821960449e-01,  9.961242079734802246e-01,  9.984754323959350586e-01
2.991750061511993408e+00,  2.949885249137878418e+00,  2.991080522537231445e+00,  2.994735836982727051e+00,  2.962787628173828125e+00,  2.992846727371215820e+00,  2.992098271846771240e+00,  2.989635884761810303e+00,  2.990741968154907227e+00,  2.991759419441223145e+00
9.933950901031494141e-01,  9.732915163040161133e-01,  9.967666864395141602e-01,  9.971024990081787109e-01,  9.777593612670898438e-01,  9.978853464126586914e-01,  9.928103685379028320e-01,  9.904168844223022461e-01,  9.931459426879882812e-01,  9.988047480583190918e-01
9.977638721466064453e-01,  9.866986274719238281e-01,  9.965493083000183105e-01,  9.983062744140625000e-01,  9.922588467597961426e-01,  9.972903132438659668e-01,  9.981516599655151367e-01,  9.978694915771484375e-01,  9.977088570594787598e-01,  9.965780973434448242e-01
2.992034435272216797e+00,  2.947634756565093994e+00,  2.993089973926544189e+00,  2.995641827583312988e+00,  2.960188508033752441e+00,  2.994581043720245361e+00,  2.991869866847991943e+00,  2.988333702087402344e+00,  2.990635514259338379e+00,  2.993372201919555664e+00
