2.488499030470848083e+00,  4.425130799412727356e+00,  2.739745423197746277e+00,  2.612479578703641891e+00,  3.620438974350690842e+00,  2.964122254401445389e+00,  2.921136438846588135e+00,  2.166780730709433556e+00,  2.317737683653831482e+00,  3.352816920727491379e+00
3.651248052716255188e+00,  3.097323857247829437e+00,  3.601712219417095184e+00,  2.707203343510627747e+00,  3.121500838547945023e+00,  2.782589077949523926e+00,  3.788022369146347046e+00,  2.958536215126514435e+00,  2.978848755359649658e+00,  2.692862264811992645e+00
4.252151401713490486e+00,  3.455791875720024109e+00,  4.564378907904028893e+00,  3.536910705268383026e+00,  3.058330368250608444e+00,  3.644959410652518272e+00,  3.718416502699255943e+00,  4.348520725965499878e+00,  4.522305443882942200e+00,  3.308043741621077061e+00
2.788899660110473633e+00,  1.777490958571434021e+00,  1.950421720743179321e+00,  2.425683736801147461e+00,  5.577483437955379486e-01,  2.651157259941101074e+00,  1.806057289242744446e+00,  1.560615293681621552e+00,  8.444962464272975922e-01,  9.866943974047899246e-01
3.209523320198059082e+00,  2.059784866869449615e+00,  3.043294239789247513e+00,  2.784738209098577499e+00,  2.045042902231216431e+00,  2.031341142952442169e+00,  2.256797093898057938e+00,  2.344292297959327698e+00,  1.560673434287309647e+00,  1.281643006950616837e+00
5.256268009543418884e+00,  4.678836546838283539e+00,  4.855318520218133926e+00,  4.885214842855930328e+00,  3.233816884458065033e+00,  4.257765956223011017e+00,  3.804624758660793304e+00,  3.806733841076493263e+00,  2.767482083290815353e+00,  2.703332141973078251e+00
5.015183076262474060e+00,  3.975604686886072159e+00,  4.831031344830989838e+00,  4.018722869455814362e+00,  4.266237212345004082e+00,  3.688714778982102871e+00,  4.095581583678722382e+00,  4.284711392596364021e+00,  3.281953167170286179e+00,  3.516444880515336990e+00
1.864467006176710129e+00,  3.312339190393686295e+00,  2.016719147562980652e+00,  1.839121885597705841e+00,  1.836632557213306427e+00,  2.088681630790233612e+00,  1.940701697021722794e+00,  1.711299823597073555e+00,  1.546888293698430061e+00,  1.963236968964338303e+00
4.288477703928947449e+00,  5.442601550370454788e+00,  3.950642704963684082e+00,  3.918078705668449402e+00,  4.007837403565645218e+00,  5.627337224781513214e+00,  4.061434529721736908e+00,  3.472180575132369995e+00,  3.499511197209358215e+00,  5.625003151595592499e+00
2.135403096675872803e+00,  2.391490180976688862e+00,  1.521971574053168297e+00,  3.207718279212713242e+00,  2.311214057728648186e+00,  1.223593089729547501e+00,  1.875986559316515923e+00,  1.902974493801593781e+00,  1.704584728926420212e+00,  2.159479737281799316e+00
